target_end_date,value,output_type_id,horizon,output_type,model_id,reference_date,location,target
2025-09-06,10.767745,0.01,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,5.682648,0.01,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,3.1257304,0.01,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,25.126164,0.025,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,14.640856,0.025,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,8.8129427,0.025,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,5.6876008,0.025,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,31.358564,0.05,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,19.320951,0.05,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,14.032867,0.05,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,9.2060755,0.05,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,43.697282,0.1,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,31.792123,0.1,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,22.961619,0.1,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,18.662983,0.1,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,53.53408,0.15,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,40.230781,0.15,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,34.002172,0.15,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,29.647524,0.15,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,64.204717,0.2,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,51.263463,0.2,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,44.501635,0.2,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,41.07618,0.2,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,75.488027,0.25,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,64.050365,0.25,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,57.625327,0.25,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,54.687646,0.25,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,85.714061,0.3,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,76.833949,0.3,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,70.058215,0.3,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,67.130795,0.3,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,96.509768,0.35,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,88.55698,0.35,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,88.615801,0.35,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,84.458563,0.35,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,109.87177,0.4,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,105.22314,0.4,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,108.39143,0.4,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,104.4697,0.4,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,122.05613,0.45,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,124.38319,0.45,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,129.65416,0.45,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,127.25869,0.45,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,137.8477,0.5,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,146.80998,0.5,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,150.29168,0.5,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,156.76328,0.5,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,156.03151,0.55,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,168.09689,0.55,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,181.97268,0.55,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,193.89654,0.55,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,174.97754,0.6,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,197.42403,0.6,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,213.73446,0.6,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,230.03553,0.6,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,201.3754,0.65,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,224.2431,0.65,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,256.89036,0.65,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,285.80556,0.65,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,226.7856,0.7,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,264.82747,0.7,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,313.80463,0.7,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,360.21069,0.7,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,262.90345,0.75,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,322.30489,0.75,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,390.2608,0.75,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,460.16124,0.75,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,300.78832,0.8,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,404.95335,0.8,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,496.26439,0.8,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,615.54274,0.8,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,358.56341,0.85,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,515.44173,0.85,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,701.81573,0.85,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,949.16289,0.85,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,445.68561,0.9,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,713.42878,0.9,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,1069.6061,0.9,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,1493.1946,0.9,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,619.03066,0.95,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,1053.9278,0.95,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,1853.1302,0.95,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,2801.3762,0.95,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,840.8369,0.975,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,1544.993,0.975,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,2719.4505,0.975,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,4488.4601,0.975,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,1154.5741,0.99,0,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-06,2192.6374,0.99,1,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-13,4315.0381,0.99,2,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-09-20,8541.8027,0.99,3,quantile,EpiAutoGP,2025-08-30,04,wk inc covid hosp
2025-08-30,861.78127,0.01,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,770.55193,0.01,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,691.60011,0.01,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,612.90156,0.01,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,941.46069,0.025,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,868.86765,0.025,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,809.31508,0.025,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,704.88896,0.025,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,999.07126,0.05,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,940.72104,0.05,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,879.63855,0.05,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,815.49981,0.05,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,1084.1101,0.1,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,1052.347,0.1,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,993.225,0.1,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,925.29658,0.1,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,1133.72,0.15,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,1120.8653,0.15,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,1083.3143,0.15,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,1039.6371,0.15,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,1182.0896,0.2,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,1185.4189,0.2,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,1152.6331,0.2,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,1129.7006,0.2,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,1222.3629,0.25,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,1250.641,0.25,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,1227.5901,0.25,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,1204.6752,0.25,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,1263.6825,0.3,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,1292.4392,0.3,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,1290.0879,0.3,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,1275.9052,0.3,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,1294.884,0.35,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,1333.6322,0.35,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,1353.6155,0.35,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,1339.1507,0.35,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,1327.2102,0.4,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,1379.1137,0.4,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,1402.8779,0.4,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,1401.6987,0.4,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,1369.7487,0.45,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,1426.1652,0.45,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,1461.2464,0.45,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,1478.0332,0.45,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,1409.6146,0.5,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,1472.455,0.5,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,1517.787,0.5,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,1537.9414,0.5,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,1438.8777,0.55,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,1520.4564,0.55,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,1584.8778,0.55,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,1620.2103,0.55,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,1473.8569,0.6,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,1583.2091,0.6,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,1663.016,0.6,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,1700.3101,0.6,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,1518.0645,0.65,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,1638.9883,0.65,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,1737.589,0.65,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,1796.3713,0.65,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,1559.9024,0.7,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,1698.6513,0.7,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,1808.7882,0.7,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,1893.2025,0.7,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,1603.5486,0.75,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,1765.8316,0.75,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,1898.9393,0.75,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,2021.4791,0.75,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,1651.8726,0.8,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,1838.7604,0.8,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,2002.0738,0.8,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,2146.1205,0.8,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,1722.7276,0.85,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,1939.6966,0.85,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,2130.4184,0.85,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,2301.5177,0.85,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,1807.0177,0.9,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,2058.9381,0.9,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,2286.0035,0.9,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,2553.4428,0.9,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,1942.2342,0.95,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,2225.1421,0.95,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,2544.8632,0.95,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,2901.9865,0.95,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,2057.5358,0.975,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,2404.5017,0.975,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,2766.6306,0.975,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,3256.8832,0.975,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,2154.9109,0.99,0,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-06,2596.6886,0.99,1,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-13,3163.0753,0.99,2,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-09-20,3587.7056,0.99,3,quantile,EpiAutoGP,2025-08-30,06,wk inc covid hosp
2025-08-30,25.14439,0.01,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,21.531235,0.01,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,18.003561,0.01,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,15.924925,0.01,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,31.10725,0.025,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,25.169618,0.025,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,23.006689,0.025,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,21.84442,0.025,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,37.432475,0.05,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,31.919657,0.05,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,29.086789,0.05,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,27.339007,0.05,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,44.606602,0.1,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,39.873584,0.1,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,38.476235,0.1,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,35.728157,0.1,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,50.495176,0.15,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,47.893539,0.15,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,44.707717,0.15,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,41.96829,0.15,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,56.039901,0.2,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,53.413612,0.2,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,50.975859,0.2,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,50.551083,0.2,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,60.201788,0.25,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,58.45712,0.25,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,56.42451,0.25,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,55.195983,0.25,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,64.545717,0.3,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,63.782198,0.3,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,63.106767,0.3,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,61.608134,0.3,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,69.292345,0.35,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,69.821468,0.35,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,69.553974,0.35,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,67.330954,0.35,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,74.614292,0.4,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,75.798658,0.4,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,74.93848,0.4,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,74.542652,0.4,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,79.577518,0.45,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,80.958371,0.45,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,81.026212,0.45,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,80.87136,0.45,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,84.7804,0.5,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,86.609832,0.5,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,88.518481,0.5,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,87.853306,0.5,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,89.679579,0.55,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,92.621827,0.55,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,97.162388,0.55,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,96.818424,0.55,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,96.518062,0.6,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,98.889725,0.6,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,104.9612,0.6,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,105.12227,0.6,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,104.08009,0.65,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,106.68923,0.65,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,114.84211,0.65,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,116.30139,0.65,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,110.90882,0.7,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,117.34196,0.7,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,122.98232,0.7,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,128.20154,0.7,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,121.79507,0.75,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,127.52764,0.75,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,138.19971,0.75,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,145.75201,0.75,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,131.85418,0.8,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,144.12885,0.8,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,154.97287,0.8,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,162.34413,0.8,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,143.40048,0.85,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,158.86095,0.85,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,179.15085,0.85,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,191.04742,0.85,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,165.35126,0.9,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,183.77341,0.9,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,211.39122,0.9,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,237.76875,0.9,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,199.34457,0.95,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,234.14927,0.95,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,270.38307,0.95,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,320.64106,0.95,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,237.80781,0.975,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,294.72181,0.975,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,348.03878,0.975,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,412.03684,0.975,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,295.5141,0.99,0,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-06,356.22212,0.99,1,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-13,436.89812,0.99,2,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-09-20,554.54196,0.99,3,quantile,EpiAutoGP,2025-08-30,08,wk inc covid hosp
2025-08-30,0.083445745,0.01,0,quantile,EpiAutoGP,2025-08-30,09,wk inc covid hosp
2025-09-06,-0.086468851,0.01,1,quantile,EpiAutoGP,2025-08-30,09,wk inc covid hosp
